distance_m,rain_rate_mmph,humidity_pct,visibility_km,Cn2,SNR_RF_dB,SNR_FSO_dB,SNR_THz_dB,C_RF_bps,C_FSO_bps,C_THz_bps,Eb_RF_J_per_bit,Eb_FSO_J_per_bit,Eb_THz_J_per_bit,best_channel,scenario
1580.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,5.876493693702571,26.78774065471623,0.3501153545448119,45675183.48060403,1000000000.0,1000000000.0,2.1893727048182525e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1590.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,8.26077685556632,26.720399745899726,0.2718788756889978,58897335.57462768,1000000000.0,1000000000.0,1.6978696748224192e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1600.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,2.5498229661577483,26.653405334441956,0.19398597744432777,29696143.07175808,1000000000.0,1000000000.0,3.367440672627382e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1610.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,3.569079982429713,26.586753119178894,0.11643237839061271,34226510.53830061,1000000000.0,1000000000.0,2.9217118083976645e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1620.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,6.208938953641564,26.52043887873394,0.03921387663976361,47443903.44318196,1000000000.0,1000000000.0,2.1077523715930828e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1630.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,8.171411547882187,26.45445846955539,-0.03767365212198115,58381406.50994683,1000000000.0,1000000000.0,1.7128741148598799e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1640.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,5.224744114911303,26.38880782401374,-0.11423425653202912,42288882.44900262,1000000000.0,1000000000.0,2.364687695887752e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1650.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,7.5719676695675275,26.323482948556972,-0.1904719113913984,54957956.41512493,1000000000.0,1000000000.0,1.8195727520261123e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1660.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,5.153555192541376,26.25847992192149,-0.266390519449601,41925828.8466272,1000000000.0,1000000000.0,2.3851645334387873e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1670.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,4.374890924369225,26.193794893396557,-0.34199391313538285,38048039.55438975,1000000000.0,1000000000.0,2.6282563088973295e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1680.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,3.835192731604991,26.129424081140854,-0.41728585623619097,35466007.94995406,1000000000.0,1000000000.0,2.819601240182137e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1690.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,1.1757551470875285,26.06536377054873,-0.49227004552761855,24169320.917024087,1000000000.0,1000000000.0,4.1374766110852226e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1700.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,4.410881185032849,26.00161031266468,-0.5669501123548457,38223385.09667774,1000000000.0,1000000000.0,2.616199474407401e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1710.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,2.6331338431692046,25.938160122644376,-0.6413296241676392,30053099.98720799,1000000000.0,1000000000.0,3.327443759298199e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1720.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,6.543225749128183,25.875009678260426,-0.7154120860108151,49248988.003701255,1000000000.0,1000000000.0,2.030498575777529e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1730.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,1.6133592411256217,25.81215551845152,-0.7892009419709609,25854373.666727073,1000000000.0,1000000000.0,3.867817541783795e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1740.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,5.9700832219365765,25.749594241913243,-0.8626995765822585,46170374.43552943,1000000000.0,1000000000.0,2.165891033429591e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1750.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,4.045392690751271,25.687322505729526,-0.9359113161913513,36460952.05739039,1000000000.0,1000000000.0,2.7426601434487413e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1760.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,3.871865279615804,25.625337024042636,-1.0088394302836718,35638591.509035654,1000000000.0,1000000000.0,2.805947030051579e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1770.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,3.447340917653918,25.56363456676128,-1.0814871327720255,33667103.029525355,1000000000.0,1000000000.0,2.9702585313711746e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1780.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,4.7113343389561635,25.502211958304756,-1.1538575832489926,39702148.74229715,1000000000.0,1000000000.0,2.5187553613052642e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1790.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,1.6872685965482503,25.441066076382413,-1.2259538882042023,26145990.565386206,1000000000.0,1000000000.0,3.824678194919363e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1800.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,4.4233493490821445,25.380193850806933,-1.2977791022076985,38284220.616199136,1000000000.0,1000000000.0,2.612042204084656e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1810.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,4.9273888026473145,25.31959226234092,-1.3693362290604796,40781686.564726695,1000000000.0,1000000000.0,2.4520810300791487e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1820.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,7.1000899655685,25.25925834157455,-1.4406282229134888,52311716.27708582,1000000000.0,1000000000.0,1.9116176473797546e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1830.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,2.1295288950360174,25.199189167834618,-1.5116579893557969,27932778.499787953,1000000000.0,1000000000.0,3.5800233765058187e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1840.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,5.209687612387995,25.139381868122868,-1.5824283864731683,42211981.157278374,1000000000.0,1000000000.0,2.3689956561718397e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1850.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,2.938053134400704,25.079833616083192,-1.6529422258779505,31380140.535207767,1000000000.0,1000000000.0,3.1867288767493694e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1860.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,6.534720396324772,25.02054163099679,-1.7232022737111947,49202740.659274824,1000000000.0,1000000000.0,2.032407111069123e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1870.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,6.310097866216495,24.96150317680417,-1.793211251618061,47987388.46474019,1000000000.0,1000000000.0,2.0838808528511037e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1880.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,7.326296658853494,24.902715561153002,-1.8629718376969322,53574662.97610961,1000000000.0,1000000000.0,1.866553972436424e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1890.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,4.978158545855123,24.84417613447164,-1.932486667423433,41037282.83395035,1000000000.0,1000000000.0,2.4368085090972326e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1900.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,5.6220186873739095,24.785882289066706,-2.0017583345503454,44339868.940964185,1000000000.0,1000000000.0,2.2553066210715206e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1910.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,3.6328852372841993,24.72783145824451,-2.0707893919835385,34521628.50151936,1000000000.0,1000000000.0,2.896734723728309e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1920.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,-1.077774509209803,24.67002111545544,-2.1395823526351876,16641270.102749899,1000000000.0,1000000000.0,6.009156715957362e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1930.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,2.233400341899923,24.612448773460443,-2.2081396902548818,28362714.094952364,1000000000.0,1000000000.0,3.5257556687001522e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1940.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,2.6996088271893086,24.55511198351897,-2.2764638402391313,30339661.088815168,1000000000.0,1000000000.0,3.2960157236847115e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1950.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,3.066638521000442,24.498008334598268,-2.3445572004201836,31949325.63074011,1000000000.0,1000000000.0,3.1299565178860866e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1960.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,2.0601558584080095,24.441135452602126,-2.412422131834603,27647799.74306355,1000000000.0,1000000000.0,3.6169243458546324e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1970.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,3.2943061446348736,24.3844909996198,-2.480060959472155,32970790.012046292,1000000000.0,1000000000.0,3.0329876828387717e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1980.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,2.8711582694053703,24.328072673193816,-2.5474759730061294,31086260.909993585,1000000000.0,1000000000.0,3.2168551981705876e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1990.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,2.8825485976677356,24.271878205606157,-2.6146694275048503,31136192.024373118,1000000000.0,1000000000.0,3.211696533786821e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
2000.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,3.3653605264324256,24.215905363182145,-2.6816435441255635,33293127.884192497,1000000000.0,1000000000.0,3.003622860184302e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
2010.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,7.400913803293648,24.160151945612128,-2.7484005107909297,53993542.84216489,1000000000.0,1000000000.0,1.8520733172172495e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
2020.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,5.4186242713041395,24.104615785289667,-2.8149424828488634,43284590.37573226,1000000000.0,1000000000.0,2.310291009616798e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
2030.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,3.7243211049666485,24.049294746665993,-2.881271583715858,34946834.074161634,1000000000.0,1000000000.0,2.8614895354408148e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
2040.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,2.831270935703614,23.994186725620423,-2.9473899055048207,30911760.701467536,1000000000.0,1000000000.0,3.2350146911965614e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
2050.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,5.478537577941083,23.939289648846497,-3.013299509637136,43594313.805646524,1000000000.0,1000000000.0,2.293877142918753e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
2060.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,3.716257737469846,23.88460147325229,-3.0790024274403436,34909229.00501011,1000000000.0,1000000000.0,2.8645720014511974e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
2070.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,5.253428459849076,23.830120185376003,-3.1445006607308414,42435558.4828626,1000000000.0,1000000000.0,2.3565142907306036e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
2080.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,2.4713711452949525,23.775843800815068,-3.2097961823829166,29362234.274339523,1000000000.0,1000000000.0,3.405735376459168e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
2090.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,1.0386790205982095,23.72177036366938,-3.274890936883992,23656231.66996433,1000000000.0,1000000000.0,4.227215957094607e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
2100.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,6.554720053751765,23.667897945997368,-3.3397868408765135,49311513.70519069,1000000000.0,1000000000.0,2.0279239570265653e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
2110.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,1.7080456116221399,23.61422464728537,-3.4044857836871927,26228331.02945192,1000000000.0,1000000000.0,3.812671110781297e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
2120.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,1.3804436918647838,23.560748593929304,-3.4689896278436265,24948615.036109462,1000000000.0,1000000000.0,4.008238527680381e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
2130.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,4.6711769499924145,23.507467938728595,-3.533300209578556,39502974.12330805,1000000000.0,1000000000.0,2.5314549655894577e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
2140.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,5.1542911575403,23.454380860392035,-3.5974193393228404,41929575.0806577,1000000000.0,1000000000.0,2.384951428857443e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
