distance_m,distance_km,L_atm_dB,L_turb_dB,L_point_dB,L_total_dB,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
1420.0,1.42,0.31351998103426343,0.16445266636037215,0.30962284345742963,0.7875954908520653,88.21240450914793,1.0000000000000001e-11,29303526487.828094,0
1430.0,1.43,0.3157278682246456,0.16658210919541838,0.30962284345742963,0.7919328208774936,88.20806717912251,1.0000000000000001e-11,29302085657.983448,0
1440.0,1.44,0.3179357554150277,0.16872399765843052,0.30962284345742963,0.7962825965308878,88.20371740346911,1.0000000000000001e-11,29300640693.79068,0
1450.0,1.45,0.32014364260540984,0.17087831730275166,0.30962284345742963,0.8006448033655911,88.19935519663441,1.0000000000000001e-11,29299191600.04889,0
1460.0,1.46,0.322351529795792,0.17304505379830196,0.30962284345742963,0.8050194270515236,88.19498057294848,1.0000000000000001e-11,29297738381.5184,0
1470.0,1.47,0.32455941698617413,0.17522419292983993,0.30962284345742963,0.8094064533734437,88.19059354662656,1.0000000000000001e-11,29296281042.92143,0
1480.0,1.48,0.3267673041765563,0.1774157205952684,0.30962284345742963,0.8138058682292543,88.18619413177075,1.0000000000000001e-11,29294819588.94259,0
1490.0,1.49,0.3289751913669384,0.17961962280396998,0.30962284345742963,0.8182176576283381,88.18178234237166,1.0000000000000001e-11,29293354024.22946,0
1500.0,1.5,0.33118307855732054,0.18183588567518566,0.30962284345742963,0.8226418076899359,88.17735819231007,1.0000000000000001e-11,29291884353.393135,0
1510.0,1.51,0.3333909657477027,0.1840644954364185,0.30962284345742963,0.8270783046415509,88.17292169535845,1.0000000000000001e-11,29290410581.00873,0
1520.0,1.52,0.33559885293808484,0.18630543842188185,0.30962284345742963,0.8315271348173964,88.16847286518261,1.0000000000000001e-11,29288932711.615932,0
1530.0,1.53,0.33780674012846695,0.1885587010709659,0.30962284345742963,0.8359882846568625,88.16401171534314,1.0000000000000001e-11,29287450749.719463,0
1540.0,1.54,0.3400146273188491,0.1908242699267544,0.30962284345742963,0.8404617407030331,88.15953825929697,1.0000000000000001e-11,29285964699.78964,0
1550.0,1.55,0.34222251450923125,0.1931021316345506,0.30962284345742963,0.8449474896012115,88.15505251039879,1.0000000000000001e-11,29284474566.262768,0
1560.0,1.56,0.34443040169961336,0.19539227294045464,0.30962284345742963,0.8494455180974977,88.1505544819025,1.0000000000000001e-11,29282980353.541714,0
1570.0,1.57,0.34663828888999554,0.19769468068995363,0.30962284345742963,0.8539558130373788,88.14604418696263,1.0000000000000001e-11,29281482065.996307,0
1580.0,1.58,0.34884617608037766,0.20000934182654684,0.30962284345742963,0.8584783613643542,88.14152163863565,1.0000000000000001e-11,29279979707.96382,0
1590.0,1.59,0.35105406327075983,0.20233624339040038,0.30962284345742963,0.8630131501185898,88.13698684988141,1.0000000000000001e-11,29278473283.749428,0
1600.0,1.6,0.35326195046114195,0.20467537251702608,0.30962284345742963,0.8675601664355976,88.1324398335644,1.0000000000000001e-11,29276962797.62661,0
1610.0,1.61,0.35546983765152407,0.20702671643598314,0.30962284345742963,0.8721193975449368,88.12788060245506,1.0000000000000001e-11,29275448253.837616,0
1620.0,1.62,0.35767772484190624,0.20939026246961612,0.30962284345742963,0.8766908307689519,88.12330916923105,1.0000000000000001e-11,29273929656.593887,0
1630.0,1.63,0.3598856120322883,0.2117659980318043,0.30962284345742963,0.8812744535215222,88.11872554647847,1.0000000000000001e-11,29272407010.076412,0
1640.0,1.64,0.3620934992226705,0.21415391062674508,0.30962284345742963,0.8858702533068452,88.11412974669315,1.0000000000000001e-11,29270880318.436234,0
1650.0,1.65,0.3643013864130526,0.21655398784775656,0.30962284345742963,0.8904782177182388,88.10952178228176,1.0000000000000001e-11,29269349585.794758,0
1660.0,1.66,0.3665092736034347,0.2189662173761042,0.30962284345742963,0.8950983344369685,88.10490166556303,1.0000000000000001e-11,29267814816.244167,0
1670.0,1.67,0.3687171607938169,0.22139058697985137,0.30962284345742963,0.8997305912310979,88.1002694087689,1.0000000000000001e-11,29266276013.847836,0
1680.0,1.68,0.370925047984199,0.22382708451272826,0.30962284345742963,0.9043749759543569,88.09562502404565,1.0000000000000001e-11,29264733182.64066,0
1690.0,1.69,0.3731329351745811,0.22627569791302735,0.30962284345742963,0.9090314765450381,88.09096852345496,1.0000000000000001e-11,29263186326.629456,0
1700.0,1.7,0.3753408223649633,0.22873641520251287,0.30962284345742963,0.9137000810249057,88.0862999189751,1.0000000000000001e-11,29261635449.79331,0
1710.0,1.71,0.3775487095553454,0.23120922448535663,0.30962284345742963,0.9183807774981317,88.08161922250187,1.0000000000000001e-11,29260080556.08392,0
1720.0,1.72,0.3797565967457276,0.23369411394709053,0.30962284345742963,0.9230735541502477,88.07692644584975,1.0000000000000001e-11,29258521649.425972,0
1730.0,1.73,0.3819644839361097,0.23619107185357938,0.30962284345742963,0.9277783992471187,88.07222160075288,1.0000000000000001e-11,29256958733.71747,0
1740.0,1.74,0.38417237112649183,0.23870008655001332,0.30962284345742963,0.9324953011339348,88.06750469886606,1.0000000000000001e-11,29255391812.830044,0
1750.0,1.75,0.386380258316874,0.2412211464599148,0.30962284345742963,0.9372242482342185,88.06277575176578,1.0000000000000001e-11,29253820890.609337,0
1760.0,1.76,0.3885881455072561,0.24375424008417035,0.30962284345742963,0.9419652290488562,88.05803477095114,1.0000000000000001e-11,29252245970.87525,0
1770.0,1.77,0.39079603269763824,0.24629935600007316,0.30962284345742963,0.9467182321551411,88.05328176784485,1.0000000000000001e-11,29250667057.422333,0
1780.0,1.78,0.3930039198880204,0.2488564828603844,0.30962284345742963,0.9514832462058345,88.04851675379416,1.0000000000000001e-11,29249084154.02006,0
1790.0,1.79,0.39521180707840253,0.25142560939241754,0.30962284345742963,0.9562602599282497,88.04373974007174,1.0000000000000001e-11,29247497264.41313,0
1800.0,1.8,0.39741969426878465,0.2540067243971279,0.30962284345742963,0.9610492621233422,88.03895073787666,1.0000000000000001e-11,29245906392.3218,0
1810.0,1.81,0.3996275814591668,0.25659981674822685,0.30962284345742963,0.9658502416648233,88.03414975833518,1.0000000000000001e-11,29244311541.44212,0
1820.0,1.82,0.40183546864954894,0.2592048753913118,0.30962284345742963,0.9706631874982904,88.02933681250171,1.0000000000000001e-11,29242712715.4463,0
1830.0,1.83,0.4040433558399311,0.26182188934300055,0.30962284345742963,0.9754880886403613,88.02451191135964,1.0000000000000001e-11,29241109917.982933,0
1840.0,1.84,0.40625124303031324,0.26445084769009797,0.30962284345742963,0.9803249341778408,88.01967506582216,1.0000000000000001e-11,29239503152.677307,0
