distance_m,distance_km,L_atm_dB,L_turb_dB,L_point_dB,L_total_dB,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
1240.0,1.24,1.4938194209898992,0.6413405724410477,0.30962284345742963,2.444782836888377,86.55521716311162,1.0000000000000001e-11,28753020768.51072,0
1250.0,1.25,1.5058663518043338,0.6508546062659475,0.30962284345742963,2.466343801527711,86.53365619847229,1.0000000000000001e-11,28745858371.10776,0
1260.0,1.26,1.5179132826187685,0.660432279273901,0.30962284345742963,2.487968405350099,86.5120315946499,1.0000000000000001e-11,28738674833.225918,0
1270.0,1.27,1.5299602134332033,0.670073507005327,0.30962284345742963,2.5096565638959603,86.49034343610404,1.0000000000000001e-11,28731470182.92206,0
1280.0,1.28,1.542007144247638,0.6797782057790963,0.30962284345742963,2.531408193484164,86.46859180651583,1.0000000000000001e-11,28724244447.994446,0
1290.0,1.29,1.5540540750620726,0.6895462926793148,0.30962284345742963,2.553223211198817,86.44677678880119,1.0000000000000001e-11,28716997655.987152,0
1300.0,1.3,1.5661010058765072,0.6993776855424266,0.30962284345742963,2.5751015348763637,86.42489846512363,1.0000000000000001e-11,28709729834.19432,0
1310.0,1.31,1.5781479366909419,0.7092723029446341,0.30962284345742963,2.5970430830930056,86.40295691690699,1.0000000000000001e-11,28702441009.664345,0
1320.0,1.32,1.5901948675053765,0.7192300641896264,0.30962284345742963,2.6190477751524326,86.38095222484756,1.0000000000000001e-11,28695131209.20396,0
1330.0,1.33,1.6022417983198114,0.7292508892965932,0.30962284345742963,2.6411155310738343,86.35888446892616,1.0000000000000001e-11,28687800459.382236,0
1340.0,1.34,1.614288729134246,0.7393346989885397,0.30962284345742963,2.6632462715802157,86.33675372841978,1.0000000000000001e-11,28680448786.534393,0
1350.0,1.35,1.6263356599486807,0.7494814146808624,0.30962284345742963,2.685439918086973,86.31456008191303,1.0000000000000001e-11,28673076216.765705,0
1360.0,1.36,1.6383825907631153,0.7596909584702098,0.30962284345742963,2.707696392690755,86.29230360730925,1.0000000000000001e-11,28665682775.95508,0
1370.0,1.37,1.65042952157755,0.76996325312359,0.30962284345742963,2.73001561815857,86.26998438184143,1.0000000000000001e-11,28658268489.75876,0
1380.0,1.38,1.6624764523919844,0.7802982220677359,0.30962284345742963,2.75239751791715,86.24760248208285,1.0000000000000001e-11,28650833383.613865,0
1390.0,1.39,1.6745233832064192,0.7906957893787194,0.30962284345742963,2.774842016042568,86.22515798395743,1.0000000000000001e-11,28643377482.74175,0
1400.0,1.4,1.686570314020854,0.801155879771795,0.30962284345742963,2.7973490372500787,86.20265096274991,1.0000000000000001e-11,28635900812.15148,0
1410.0,1.41,1.6986172448352885,0.8116784185914809,0.30962284345742963,2.8199185068841994,86.18008149311581,1.0000000000000001e-11,28628403396.64308,0
1420.0,1.42,1.7106641756497232,0.822263331801859,0.30962284345742963,2.8425503509090118,86.15744964909099,1.0000000000000001e-11,28620885260.810726,0
1430.0,1.43,1.7227111064641578,0.8329105459770911,0.30962284345742963,2.8652444958986787,86.13475550410132,1.0000000000000001e-11,28613346429.045975,0
1440.0,1.44,1.7347580372785925,0.8436199882921512,0.30962284345742963,2.8880008690281733,86.11199913097182,1.0000000000000001e-11,28605786925.540768,0
1450.0,1.45,1.7468049680930273,0.8543915865137596,0.30962284345742963,2.9108193980642167,86.08918060193578,1.0000000000000001e-11,28598206774.29049,0
1460.0,1.46,1.758851898907462,0.8652252689915101,0.30962284345742963,2.9337000113564016,86.06629998864359,1.0000000000000001e-11,28590605999.096886,0
1470.0,1.47,1.7708988297218966,0.8761209646492001,0.30962284345742963,2.9566426378285264,86.04335736217148,1.0000000000000001e-11,28582984623.57097,0
1480.0,1.48,1.7829457605363312,0.8870786029763404,0.30962284345742963,2.9796472069701014,86.0203527930299,1.0000000000000001e-11,28575342671.135803,0
1490.0,1.49,1.794992691350766,0.8980981140198503,0.30962284345742963,3.002713648828046,85.99728635117195,1.0000000000000001e-11,28567680165.029312,0
1500.0,1.5,1.8070396221652008,0.909179428375927,0.30962284345742963,3.0258418939985576,85.97415810600144,1.0000000000000001e-11,28559997128.306934,0
1510.0,1.51,1.8190865529796354,0.920322477182094,0.30962284345742963,3.049031873619159,85.95096812638084,1.0000000000000001e-11,28552293583.844303,0
1520.0,1.52,1.83113348379407,0.9315271921094075,0.30962284345742963,3.0722835193609073,85.92771648063909,1.0000000000000001e-11,28544569554.339787,0
1530.0,1.53,1.8431804146085047,0.9427935053548313,0.30962284345742963,3.0955967634207657,85.90440323657924,1.0000000000000001e-11,28536825062.317085,0
1540.0,1.54,1.8552273454229393,0.9541213496337704,0.30962284345742963,3.1189715385141397,85.88102846148585,1.0000000000000001e-11,28529060130.127636,0
1550.0,1.55,1.867274276237374,0.9655106581727546,0.30962284345742963,3.1424077778675583,85.85759222213244,1.0000000000000001e-11,28521274779.953133,0
1560.0,1.56,1.8793212070518088,0.9769613647022757,0.30962284345742963,3.165905415211514,85.83409458478849,1.0000000000000001e-11,28513469033.80781,0
1570.0,1.57,1.8913681378662435,0.9884734034497683,0.30962284345742963,3.1894643847734416,85.81053561522656,1.0000000000000001e-11,28505642913.54085,0
1580.0,1.58,1.9034150686806781,1.000046709132734,0.30962284345742963,3.2130846212708417,85.78691537872916,1.0000000000000001e-11,28497796440.838642,0
1590.0,1.59,1.9154619994951128,1.0116812169520024,0.30962284345742963,3.236766059904545,85.76323394009546,1.0000000000000001e-11,28489929637.226982,0
1600.0,1.6,1.9275089303095474,1.0233768625851283,0.30962284345742963,3.2605086363521054,85.7394913636479,1.0000000000000001e-11,28482042524.07335,0
1610.0,1.61,1.939555861123982,1.035133582179917,0.30962284345742963,3.284312286761329,85.71568771323867,1.0000000000000001e-11,28474135122.588963,0
1620.0,1.62,1.951602791938417,1.0469513123480827,0.30962284345742963,3.3081769477439296,85.69182305225607,1.0000000000000001e-11,28466207453.830975,0
1630.0,1.63,1.9636497227528513,1.0588299901590235,0.30962284345742963,3.3321025563693047,85.6678974436307,1.0000000000000001e-11,28458259538.70448,0
1640.0,1.64,1.975696653567286,1.0707695531337262,0.30962284345742963,3.356089050158442,85.64391094984155,1.0000000000000001e-11,28450291397.96455,0
1650.0,1.65,1.9877435843817206,1.0827699392387817,0.30962284345742963,3.3801363670779323,85.61986363292206,1.0000000000000001e-11,28442303052.21823,0
1660.0,1.66,1.9997905151961552,1.0948310868805202,0.30962284345742963,3.4042444455341054,85.5957555544659,1.0000000000000001e-11,28434294521.92652,0
1670.0,1.67,2.01183744601059,1.1069529348992555,0.30962284345742963,3.4284132243672754,85.57158677563272,1.0000000000000001e-11,28426265827.406216,0
1680.0,1.68,2.0238843768250248,1.119135422563642,0.30962284345742963,3.452642642846097,85.5473573571539,1.0000000000000001e-11,28418216988.831833,0
1690.0,1.69,2.0359313076394594,1.131378489565137,0.30962284345742963,3.4769326406620262,85.52306735933797,1.0000000000000001e-11,28410148026.237442,0
1700.0,1.7,2.047978238453894,1.1436820760125639,0.30962284345742963,3.5012831579238877,85.4987168420761,1.0000000000000001e-11,28402058959.518463,0
1710.0,1.71,2.0600251692683287,1.1560461224267817,0.30962284345742963,3.52569413515254,85.47430586484747,1.0000000000000001e-11,28393949808.43344,0
1720.0,1.72,2.0720721000827633,1.1684705697354505,0.30962284345742963,3.5501655132756436,85.44983448672436,1.0000000000000001e-11,28385820592.605774,0
