distance_m,alpha_Np_per_m,path_loss_dB,Pr_dBm,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
1900.0,1.0882796185405306,17960.313856621793,-17930.313856621793,-17791.313856621793,0.001,0.0,1
1910.0,1.0882796185405306,18054.84182428822,-18024.84182428822,-17885.84182428822,0.001,0.0,1
1920.0,1.0882796185405306,18149.369791954654,-18119.369791954654,-17980.369791954654,0.001,0.0,1
1930.0,1.0882796185405306,18243.897759621083,-18213.897759621083,-18074.897759621083,0.001,0.0,1
1940.0,1.0882796185405306,18338.425727287515,-18308.425727287515,-18169.425727287515,0.001,0.0,1
1950.0,1.0882796185405306,18432.953694953943,-18402.953694953943,-18263.953694953943,0.001,0.0,1
1960.0,1.0882796185405306,18527.481662620376,-18497.481662620376,-18358.481662620376,0.001,0.0,1
1970.0,1.0882796185405306,18622.009630286808,-18592.009630286808,-18453.009630286808,0.001,0.0,1
1980.0,1.0882796185405306,18716.537597953236,-18686.537597953236,-18547.537597953236,0.001,0.0,1
1990.0,1.0882796185405306,18811.06556561967,-18781.06556561967,-18642.06556561967,0.001,0.0,1
2000.0,1.0882796185405306,18905.593533286097,-18875.593533286097,-18736.593533286097,0.001,0.0,1
2010.0,1.0882796185405306,19000.12150095253,-18970.12150095253,-18831.12150095253,0.001,0.0,1
2020.0,1.0882796185405306,19094.649468618958,-19064.649468618958,-18925.649468618958,0.001,0.0,1
2030.0,1.0882796185405306,19189.17743628539,-19159.17743628539,-19020.17743628539,0.001,0.0,1
2040.0,1.0882796185405306,19283.70540395182,-19253.70540395182,-19114.70540395182,0.001,0.0,1
2050.0,1.0882796185405306,19378.23337161825,-19348.23337161825,-19209.23337161825,0.001,0.0,1
2060.0,1.0882796185405306,19472.76133928468,-19442.76133928468,-19303.76133928468,0.001,0.0,1
2070.0,1.0882796185405306,19567.289306951112,-19537.289306951112,-19398.289306951112,0.001,0.0,1
2080.0,1.0882796185405306,19661.81727461754,-19631.81727461754,-19492.81727461754,0.001,0.0,1
2090.0,1.0882796185405306,19756.345242283973,-19726.345242283973,-19587.345242283973,0.001,0.0,1
2100.0,1.0882796185405306,19850.8732099504,-19820.8732099504,-19681.8732099504,0.001,0.0,1
2110.0,1.0882796185405306,19945.401177616834,-19915.401177616834,-19776.401177616834,0.001,0.0,1
2120.0,1.0882796185405306,20039.929145283262,-20009.929145283262,-19870.929145283262,0.001,0.0,1
2130.0,1.0882796185405306,20134.457112949694,-20104.457112949694,-19965.457112949694,0.001,0.0,1
2140.0,1.0882796185405306,20228.985080616123,-20198.985080616123,-20059.985080616123,0.001,0.0,1
2150.0,1.0882796185405306,20323.513048282555,-20293.513048282555,-20154.513048282555,0.001,0.0,1
2160.0,1.0882796185405306,20418.041015948984,-20388.041015948984,-20249.041015948984,0.001,0.0,1
2170.0,1.0882796185405306,20512.568983615416,-20482.568983615416,-20343.568983615416,0.001,0.0,1
2180.0,1.0882796185405306,20607.096951281845,-20577.096951281845,-20438.096951281845,0.001,0.0,1
2190.0,1.0882796185405306,20701.624918948277,-20671.624918948277,-20532.624918948277,0.001,0.0,1
2200.0,1.0882796185405306,20796.15288661471,-20766.15288661471,-20627.15288661471,0.001,0.0,1
2210.0,1.0882796185405306,20890.680854281138,-20860.680854281138,-20721.680854281138,0.001,0.0,1
