distance_m,rain_rate_mmph,humidity_pct,visibility_km,Cn2,SNR_RF_dB,SNR_FSO_dB,SNR_THz_dB,C_RF_bps,C_FSO_bps,C_THz_bps,Eb_RF_J_per_bit,Eb_FSO_J_per_bit,Eb_THz_J_per_bit,best_channel,scenario
180.0,0.0,36.45058616983593,24.13695735821147,1e-15,22.65158671428081,47.64850292857429,22.705819408814648,150650152.32884908,1000000000.0,1000000000.0,6.637895710965722e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
190.0,0.0,36.45058616983593,24.13695735821147,1e-15,22.397817365901332,47.17535443137153,22.224262315973235,148973521.504703,1000000000.0,1000000000.0,6.71260227924753e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
200.0,0.0,36.45058616983593,24.13695735821147,1e-15,23.725213252172978,46.72631299363341,21.76679924589922,157749018.47824445,1000000000.0,1000000000.0,6.339183657982078e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
210.0,0.0,36.45058616983593,24.13695735821147,1e-15,22.022716112256944,46.29902580012902,21.331078088649548,146496298.79036552,1000000000.0,1000000000.0,6.826111022988972e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
220.0,0.0,36.45058616983593,24.13695735821147,1e-15,24.136957536430074,45.891468562291855,20.915075191032855,160473564.095146,1000000000.0,1000000000.0,6.231555992656164e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
230.0,0.0,36.45058616983593,24.13695735821147,1e-15,16.79433693450811,45.501887063090194,20.517036911274175,112176562.09510581,1000000000.0,1000000000.0,8.914518160684739e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
240.0,0.0,36.45058616983593,24.13695735821147,1e-15,18.57728155781963,45.128751151499735,20.135433621542944,123822418.28118359,1000000000.0,1000000000.0,8.076081971918352e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
250.0,0.0,36.45058616983593,24.13695735821147,1e-15,24.889678521562587,44.770718134348854,19.768923106483356,165456884.80512133,1000000000.0,1000000000.0,6.04387059008044e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
260.0,0.0,36.45058616983593,24.13695735821147,1e-15,22.426872791123316,44.42660335216748,19.41632114465682,149165460.21252602,1000000000.0,1000000000.0,6.703964835929398e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
270.0,0.0,36.45058616983593,24.13695735821147,1e-15,19.873865858377854,44.09535631097256,19.076577645042477,132334630.19317201,1000000000.0,1000000000.0,7.556601008672305e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
280.0,0.0,36.45058616983593,24.13695735821147,1e-15,21.67253316952487,43.77604115675489,18.74875712552688,144184842.80257902,1000000000.0,1000000000.0,6.935541770983664e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
290.0,0.0,36.45058616983593,24.13695735821147,1e-15,21.986236040279266,43.467820577697644,18.432022618541197,146255448.53966612,1000000000.0,1000000000.0,6.837352112244822e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
300.0,0.0,36.45058616983593,24.13695735821147,1e-15,22.15795028147062,43.16994243645356,18.125622306276114,147389256.73917004,1000000000.0,1000000000.0,6.78475502301818e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
310.0,0.0,36.45058616983593,24.13695735821147,1e-15,20.376045237835427,42.88172859505777,17.828878348132974,135638914.5480308,1000000000.0,1000000000.0,7.372515500674345e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
320.0,0.0,36.45058616983593,24.13695735821147,1e-15,17.885992022103196,42.602565514569925,17.54117748256934,119297647.78527339,1000000000.0,1000000000.0,8.382394947131928e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
330.0,0.0,36.45058616983593,24.13695735821147,1e-15,18.165540812491358,42.33189630161059,17.261963075558782,121126117.06547762,1000000000.0,1000000000.0,8.255857813550038e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
340.0,0.0,36.45058616983593,24.13695735821147,1e-15,17.376437880980973,42.06921394250652,16.990728356420448,115969694.19189282,1000000000.0,1000000000.0,8.62294245896104e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
350.0,0.0,36.45058616983593,24.13695735821147,1e-15,19.959783761822152,41.81405551839733,16.727010634409112,132899696.37070131,1000000000.0,1000000000.0,7.524471667795753e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
360.0,0.0,36.45058616983593,24.13695735821147,1e-15,15.664752687600071,41.565997235428966,16.470386330217906,104846871.41576245,1000000000.0,1000000000.0,9.537719022960394e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
370.0,0.0,36.45058616983593,24.13695735821147,1e-15,18.296498165996454,41.32465013598653,16.220466688372824,121983296.81134753,1000000000.0,1000000000.0,8.197843689587629e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
380.0,0.0,36.45058616983593,24.13695735821147,1e-15,20.51142108170899,41.0896563819541,15.976894061525542,136530283.93245745,1000000000.0,1000000000.0,7.324382336264001e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
390.0,0.0,36.45058616983593,24.13695735821147,1e-15,16.192800415522825,40.8606860208197,15.739338677480845,108267744.18065509,1000000000.0,1000000000.0,9.236361277938925e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
400.0,0.0,36.45058616983593,24.13695735821147,1e-15,18.189237945716968,40.63743416125388,15.507495815600606,121281197.91200966,1000000000.0,1000000000.0,8.245301144910417e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
410.0,0.0,36.45058616983593,24.13695735821147,1e-15,15.054670866247108,40.41961849747814,15.281083331914203,100908312.40197146,1000000000.0,1000000000.0,9.909986364814708e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
420.0,0.0,36.45058616983593,24.13695735821147,1e-15,19.213247947888732,40.20697713197919,15.059839482499939,127993843.6707795,1000000000.0,1000000000.0,7.812875770589083e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
430.0,0.0,36.45058616983593,24.13695735821147,1e-15,15.380309847460339,39.99926665443602,14.843521003015269,103008623.57584715,1000000000.0,1000000000.0,9.707925077395891e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
440.0,0.0,36.45058616983593,24.13695735821147,1e-15,17.680816197304935,39.796260441510036,14.63190140903231,117956828.37977217,1000000000.0,1000000000.0,8.477677924506531e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
450.0,0.0,36.45058616983593,24.13695735821147,1e-15,16.629517881828676,39.59774714771039,14.424769487398237,111104389.11020459,1000000000.0,1000000000.0,9.000544515015502e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
460.0,0.0,36.45058616983593,24.13695735821147,1e-15,15.584868181781388,39.40352936213128,14.221927953422664,104330277.5611593,1000000000.0,1000000000.0,9.584945265901278e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
470.0,0.0,36.45058616983593,24.13695735821147,1e-15,15.782216915873079,39.21342240965294,14.023192252488855,105606939.1083356,1000000000.0,1000000000.0,9.469074744929044e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
480.0,0.0,36.45058616983593,24.13695735821147,1e-15,20.876742630501866,39.02725327835412,13.828389487840496,138936910.17631328,1000000000.0,1000000000.0,7.197511436888752e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
490.0,0.0,36.45058616983593,24.13695735821147,1e-15,17.01867302552445,38.8448596575184,13.637357458931035,113637237.1236715,1000000000.0,1000000000.0,8.799932357662825e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
500.0,0.0,36.45058616983593,24.13695735821147,1e-15,15.41088996084548,38.66608907282663,13.449943796929944,103206092.59856759,1000000000.0,1000000000.0,9.689350452299549e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
510.0,0.0,36.45058616983593,24.13695735821147,1e-15,14.460671026390926,38.490798107185995,13.266005185840669,97089642.50274879,1000000000.0,1000000000.0,1.0299759832483555e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
520.0,0.0,36.45058616983593,24.13695735821147,1e-15,16.122421837023836,38.318851697216935,13.08540665925247,107811217.85770215,1000000000.0,1000000000.0,9.275472625862365e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
530.0,0.0,36.45058616983593,24.13695735821147,1e-15,18.277808454864925,38.150122496749475,12.908020964081715,121860940.20788907,1000000000.0,1000000000.0,8.206074877594468e-10,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
540.0,0.0,36.45058616983593,24.13695735821147,1e-15,11.469680399109393,37.98449029981271,12.733727983787162,78189903.36354984,1000000000.0,1000000000.0,1.2789375059723821e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,clear
