distance_m,FSPL_dB,path_loss_dB,Pr_dBm,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
2810.0,150.96433471437823,281150.9643347144,-281150.9643347144,-281062.9643347144,1e-10,0.0,1
2820.0,150.99519048266384,282150.99519048264,-282150.99519048264,-282062.99519048264,1e-10,0.0,1
2830.0,151.02593702676242,283151.0259370268,-283151.0259370268,-283063.0259370268,1e-10,0.0,1
2840.0,151.0565751172174,284151.0565751172,-284151.0565751172,-284063.0565751172,1e-10,0.0,1
2850.0,151.08710551644683,285151.08710551646,-285151.08710551646,-285063.08710551646,1e-10,0.0,1
2860.0,151.11752897885748,286151.11752897885,-286151.11752897885,-286063.11752897885,1e-10,0.0,1
2870.0,151.14784625095646,287151.14784625097,-287151.14784625097,-287063.14784625097,1e-10,0.0,1
2880.0,151.17805807146124,288151.17805807147,-288151.17805807147,-288063.17805807147,1e-10,0.0,1
2890.0,151.2081651714076,289151.2081651714,-289151.2081651714,-289063.2081651714,1e-10,0.0,1
2900.0,151.23816827425574,290151.2381682742,-290151.2381682742,-290063.2381682742,1e-10,0.0,1
2910.0,151.26806809599478,291151.268068096,-291151.268068096,-291063.268068096,1e-10,0.0,1
2920.0,151.297865345245,292151.29786534526,-292151.29786534526,-292063.29786534526,1e-10,0.0,1
2930.0,151.32756072335883,293151.32756072335,-293151.32756072335,-293063.32756072335,1e-10,0.0,1
2940.0,151.35715492451976,294151.35715492454,-294151.35715492454,-294063.35715492454,1e-10,0.0,1
2950.0,151.3866486358399,295151.38664863585,-295151.38664863585,-295063.38664863585,1e-10,0.0,1
2960.0,151.41604253745538,296151.4160425374,-296151.4160425374,-296063.4160425374,1e-10,0.0,1
2970.0,151.44533730262086,297151.44533730263,-297151.44533730263,-297063.44533730263,1e-10,0.0,1
2980.0,151.47453359780172,298151.4745335978,-298151.4745335978,-298063.4745335978,1e-10,0.0,1
2990.0,151.50363208276522,299151.5036320828,-299151.5036320828,-299063.5036320828,1e-10,0.0,1
3000.0,151.53263341066986,300151.53263341065,-300151.53263341065,-300063.53263341065,1e-10,0.0,1
3010.0,151.5615382281535,301151.5615382281,-301151.5615382281,-301063.5615382281,1e-10,0.0,1
3020.0,151.59034717541965,302151.5903471754,-302151.5903471754,-302063.5903471754,1e-10,0.0,1
3030.0,151.6190608863227,303151.6190608863,-303151.6190608863,-303063.6190608863,1e-10,0.0,1
3040.0,151.6476799884517,304151.64767998847,-304151.64767998847,-304063.64767998847,1e-10,0.0,1
3050.0,151.67620510321234,305151.6762051032,-305151.6762051032,-305063.6762051032,1e-10,0.0,1
3060.0,151.70463684590823,306151.7046368459,-306151.7046368459,-306063.7046368459,1e-10,0.0,1
3070.0,151.73297582582035,307151.73297582584,-307151.73297582584,-307063.73297582584,1e-10,0.0,1
3080.0,151.76122264628552,308151.7612226463,-308151.7612226463,-308063.7612226463,1e-10,0.0,1
3090.0,151.78937790477332,309151.7893779048,-309151.7893779048,-309063.7893779048,1e-10,0.0,1
3100.0,151.8174421929621,310151.817442193,-310151.817442193,-310063.817442193,1e-10,0.0,1
3110.0,151.84541609681338,311151.8454160968,-311151.8454160968,-311063.8454160968,1e-10,0.0,1
3120.0,151.8733001966455,312151.87330019666,-312151.87330019666,-312063.87330019666,1e-10,0.0,1
3130.0,151.90109506720557,313151.9010950672,-313151.9010950672,-313063.9010950672,1e-10,0.0,1
3140.0,151.92880127774092,314151.92880127777,-314151.92880127777,-314063.92880127777,1e-10,0.0,1
3150.0,151.95641939206863,315151.9564193921,-315151.9564193921,-315063.9564193921,1e-10,0.0,1
3160.0,151.9839499686447,316151.98394996865,-316151.98394996865,-316063.98394996865,1e-10,0.0,1
3170.0,152.01139356063166,317152.0113935606,-317152.0113935606,-317064.0113935606,1e-10,0.0,1
3180.0,152.03875071596528,318152.03875071596,-318152.03875071596,-318064.03875071596,1e-10,0.0,1
3190.0,152.06602197742023,319152.0660219774,-319152.0660219774,-319064.0660219774,1e-10,0.0,1
3200.0,152.09320788267473,320152.09320788266,-320152.09320788266,-320064.09320788266,1e-10,0.0,1
3210.0,152.12030896437406,321152.1203089644,-321152.1203089644,-321064.1203089644,1e-10,0.0,1
3220.0,152.14732575019323,322152.1473257502,-322152.1473257502,-322064.1473257502,1e-10,0.0,1
3230.0,152.1742587628987,323152.1742587629,-323152.1742587629,-323064.1742587629,1e-10,0.0,1
3240.0,152.20110852040887,324152.2011085204,-324152.2011085204,-324064.2011085204,1e-10,0.0,1
3250.0,152.2278755358541,325152.22787553584,-325152.22787553584,-325064.22787553584,1e-10,0.0,1
3260.0,152.2545603176354,326152.2545603176,-326152.2545603176,-326064.2545603176,1e-10,0.0,1
3270.0,152.28116336948236,327152.2811633695,-327152.2811633695,-327064.2811633695,1e-10,0.0,1
3280.0,152.3076851905102,328152.3076851905,-328152.3076851905,-328064.3076851905,1e-10,0.0,1
3290.0,152.3341262752761,329152.33412627527,-329152.33412627527,-329064.33412627527,1e-10,0.0,1
3300.0,152.36048711383438,330152.3604871138,-330152.3604871138,-330064.3604871138,1e-10,0.0,1
3310.0,152.386768191791,331152.3867681918,-331152.3867681918,-331064.3867681918,1e-10,0.0,1
3320.0,152.41296999035734,332152.41296999034,-332152.41296999034,-332064.41296999034,1e-10,0.0,1
3330.0,152.439092986403,333152.4390929864,-333152.4390929864,-333064.4390929864,1e-10,0.0,1
3340.0,152.4651376525079,334152.4651376525,-334152.4651376525,-334064.4651376525,1e-10,0.0,1
3350.0,152.49110445701353,335152.491104457,-335152.491104457,-335064.491104457,1e-10,0.0,1
3360.0,152.5169938640735,336152.5169938641,-336152.5169938641,-336064.5169938641,1e-10,0.0,1
3370.0,152.5428063337034,337152.5428063337,-337152.5428063337,-337064.5428063337,1e-10,0.0,1
3380.0,152.5685423218297,338152.56854232185,-338152.56854232185,-338064.56854232185,1e-10,0.0,1
3390.0,152.59420228033827,339152.59420228034,-339152.59420228034,-339064.59420228034,1e-10,0.0,1
3400.0,152.61978665712172,340152.6197866571,-340152.6197866571,-340064.6197866571,1e-10,0.0,1
3410.0,152.64529589612658,341152.6452958961,-341152.6452958961,-341064.6452958961,1e-10,0.0,1
3420.0,152.67073043739933,342152.6707304374,-342152.6707304374,-342064.6707304374,1e-10,0.0,1
3430.0,152.69609071713202,343152.69609071716,-343152.69609071716,-343064.69609071716,1e-10,0.0,1
3440.0,152.7213771677072,344152.72137716773,-344152.72137716773,-344064.72137716773,1e-10,0.0,1
3450.0,152.7465902177421,345152.74659021775,-345152.74659021775,-345064.74659021775,1e-10,0.0,1
3460.0,152.77173029213216,346152.7717302921,-346152.7717302921,-346064.7717302921,1e-10,0.0,1
3470.0,152.7967978120941,347152.7967978121,-347152.7967978121,-347064.7967978121,1e-10,0.0,1
3480.0,152.82179319520824,348152.8217931952,-348152.8217931952,-348064.8217931952,1e-10,0.0,1
3490.0,152.84671685546022,349152.8467168555,-349152.8467168555,-349064.8467168555,1e-10,0.0,1
3500.0,152.87156920328212,350152.8715692033,-350152.8715692033,-350064.8715692033,1e-10,0.0,1
3510.0,152.89635064559312,351152.8963506456,-351152.8963506456,-351064.8963506456,1e-10,0.0,1
3520.0,152.92106158583925,352152.92106158583,-352152.92106158583,-352064.92106158583,1e-10,0.0,1
3530.0,152.94570242403307,353152.94570242404,-353152.94570242404,-353064.94570242404,1e-10,0.0,1
3540.0,152.97027355679236,354152.97027355677,-354152.97027355677,-354064.97027355677,1e-10,0.0,1
3550.0,152.99477537737852,355152.9947753774,-355152.9947753774,-355064.9947753774,1e-10,0.0,1
3560.0,153.01920827573414,356153.0192082757,-356153.0192082757,-356065.0192082757,1e-10,0.0,1
3570.0,153.0435726385205,357153.04357263853,-357153.04357263853,-357065.04357263853,1e-10,0.0,1
3580.0,153.0678688491541,358153.06786884915,-358153.06786884915,-358065.06786884915,1e-10,0.0,1
3590.0,153.09209728784302,359153.0920972878,-359153.0920972878,-359065.0920972878,1e-10,0.0,1
3600.0,153.11625833162236,360153.11625833163,-360153.11625833163,-360065.11625833163,1e-10,0.0,1
3610.0,153.14035235438976,361153.1403523544,-361153.1403523544,-361065.1403523544,1e-10,0.0,1
3620.0,153.16437972693993,362153.1643797269,-362153.1643797269,-362065.1643797269,1e-10,0.0,1
3630.0,153.18834081699887,363153.188340817,-363153.188340817,-363065.188340817,1e-10,0.0,1
3640.0,153.21223598925775,364153.2122359893,-364153.2122359893,-364065.2122359893,1e-10,0.0,1
3650.0,153.2360656054061,365153.2360656054,-365153.2360656054,-365065.2360656054,1e-10,0.0,1
3660.0,153.25983002416484,366153.25983002415,-366153.25983002415,-366065.25983002415,1e-10,0.0,1
3670.0,153.2835296013184,367153.2835296013,-367153.2835296013,-367065.2835296013,1e-10,0.0,1
3680.0,153.30716468974697,368153.30716468976,-368153.30716468976,-368065.30716468976,1e-10,0.0,1
3690.0,153.33073563945783,369153.33073563944,-369153.33073563944,-369065.33073563944,1e-10,0.0,1
3700.0,153.3542427976165,370153.3542427976,-370153.3542427976,-370065.3542427976,1e-10,0.0,1
3710.0,153.37768650857754,371153.3776865086,-371153.3776865086,-371065.3776865086,1e-10,0.0,1
3720.0,153.4010671139146,372153.4010671139,-372153.4010671139,-372065.4010671139,1e-10,0.0,1
3730.0,153.42438495245037,373153.42438495246,-373153.42438495246,-373065.42438495246,1e-10,0.0,1
3740.0,153.44764036028624,374153.4476403603,-374153.4476403603,-374065.4476403603,1e-10,0.0,1
3750.0,153.47083367083098,375153.4708336708,-375153.4708336708,-375065.4708336708,1e-10,0.0,1
3760.0,153.49396521482984,376153.4939652148,-376153.4939652148,-376065.4939652148,1e-10,0.0,1
3770.0,153.5170353203925,377153.5170353204,-377153.5170353204,-377065.5170353204,1e-10,0.0,1
3780.0,153.54004431302113,378153.540044313,-378153.540044313,-378065.540044313,1e-10,0.0,1
3790.0,153.56299251563806,379153.5629925156,-379153.5629925156,-379065.5629925156,1e-10,0.0,1
3800.0,153.58588024861282,380153.58588024863,-380153.58588024863,-380065.58588024863,1e-10,0.0,1
3810.0,153.608707829789,381153.6087078298,-381153.6087078298,-381065.6087078298,1e-10,0.0,1
3820.0,153.6314755745108,382153.6314755745,-382153.6314755745,-382065.6314755745,1e-10,0.0,1
3830.0,153.6541837956491,383153.6541837957,-383153.6541837957,-383065.6541837957,1e-10,0.0,1
3840.0,153.67683280362724,384153.67683280364,-384153.67683280364,-384065.67683280364,1e-10,0.0,1
3850.0,153.69942290644664,385153.69942290644,-385153.69942290644,-385065.69942290644,1e-10,0.0,1
3860.0,153.7219544097117,386153.72195440973,-386153.72195440973,-386065.72195440973,1e-10,0.0,1
3870.0,153.74442761665483,387153.74442761665,-387153.74442761665,-387065.74442761665,1e-10,0.0,1
3880.0,153.76684282816078,388153.76684282813,-388153.76684282813,-388065.76684282813,1e-10,0.0,1
3890.0,153.7892003427908,389153.7892003428,-389153.7892003428,-389065.7892003428,1e-10,0.0,1
3900.0,153.8115004568066,390153.8115004568,-390153.8115004568,-390065.8115004568,1e-10,0.0,1
3910.0,153.83374346419396,391153.8337434642,-391153.8337434642,-391065.8337434642,1e-10,0.0,1
3920.0,153.85592965668576,392153.8559296567,-392153.8559296567,-392065.8559296567,1e-10,0.0,1
3930.0,153.87805932378515,393153.87805932376,-393153.87805932376,-393065.87805932376,1e-10,0.0,1
3940.0,153.90013275278812,394153.9001327528,-394153.9001327528,-394065.9001327528,1e-10,0.0,1
3950.0,153.92215022880583,395153.9221502288,-395153.9221502288,-395065.9221502288,1e-10,0.0,1
3960.0,153.94411203478685,396153.9441120348,-396153.9441120348,-396065.9441120348,1e-10,0.0,1
3970.0,153.96601845153893,397153.96601845155,-397153.96601845155,-397065.96601845155,1e-10,0.0,1
3980.0,153.9878697577504,398153.98786975775,-398153.98786975775,-398065.98786975775,1e-10,0.0,1
3990.0,154.0096662300116,399154.00966623,-399154.00966623,-399066.00966623,1e-10,0.0,1
4000.0,154.03140814283586,400154.0314081428,-400154.0314081428,-400066.0314081428,1e-10,0.0,1
