distance_m,distance_km,L_atm_dB,L_turb_dB,L_point_dB,L_total_dB,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
1790.0,1.79,37.577020323115065,12.571280469620882,0.30962284345742963,50.45792363619338,38.54207636380662,1.0000000000000001e-11,12803602437.962137,0
1800.0,1.8,37.7869478109537,12.700336219856387,0.30962284345742963,50.79690687426752,38.20309312573248,1.0000000000000001e-11,12691011025.362501,0
1810.0,1.81,37.996875298792325,12.829990837411366,0.30962284345742963,51.136488979661124,37.863511020338876,1.0000000000000001e-11,12578222035.538532,0
1820.0,1.82,38.20680278663096,12.960243769565578,0.30962284345742963,51.47666939965397,37.52333060034603,1.0000000000000001e-11,12465235767.910595,0
1830.0,1.83,38.41673027446959,13.091094467150043,0.30962284345742963,51.81744758507707,37.18255241492293,1.0000000000000001e-11,12352052530.769075,0
1840.0,1.84,38.62665776230822,13.222542384504909,0.30962284345742963,52.158822990270565,36.841177009729435,1.0000000000000001e-11,12238672642.177063,0
1850.0,1.85,38.836585250146854,13.354586979438029,0.30962284345742963,52.50079507304231,36.49920492695769,1.0000000000000001e-11,12125096430.95276,0
1860.0,1.86,39.04651273798549,13.487227713184243,0.30962284345742963,52.84336329462717,36.15663670537283,1.0000000000000001e-11,12011324237.738903,0
1870.0,1.87,39.256440225824115,13.620464050365396,0.30962284345742963,53.18652711964694,35.81347288035306,1.0000000000000001e-11,11897356416.167185,0
1880.0,1.88,39.46636771366275,13.754295458950981,0.30962284345742963,53.53028601607116,35.46971398392884,1.0000000000000001e-11,11783193334.126339,0
1890.0,1.89,39.676295201501375,13.88872141021948,0.30962284345742963,53.87463945517829,35.12536054482171,1.0000000000000001e-11,11668835375.143541,0
1900.0,1.9,39.88622268934001,14.023741378720356,0.30962284345742963,54.219586911517794,34.780413088482206,1.0000000000000001e-11,11554282939.88936,0
1910.0,1.91,40.09615017717864,14.15935484223665,0.30962284345742963,54.56512786287273,34.43487213712727,1.0000000000000001e-11,11439536447.81779,0
1920.0,1.92,40.30607766501727,14.295561281748231,0.30962284345742963,54.91126179022294,34.08873820977706,1.0000000000000001e-11,11324596338.953653,0
1930.0,1.93,40.516005152855904,14.432360181395643,0.30962284345742963,55.25798817770898,33.74201182229102,1.0000000000000001e-11,11209463075.841026,0
1940.0,1.94,40.72593264069454,14.569751028444538,0.30962284345742963,55.605306512596506,33.394693487403494,1.0000000000000001e-11,11094137145.667461,0
1950.0,1.95,40.935860128533164,14.707733313250698,0.30962284345742963,55.9532162852413,33.0467837147587,1.0000000000000001e-11,10978619062.580244,0
1960.0,1.96,41.1457876163718,14.846306529225636,0.30962284345742963,56.30171698905487,32.69828301094513,1.0000000000000001e-11,10862909370.212326,0
1970.0,1.97,41.35571510421043,14.985470172802737,0.30962284345742963,56.6508081204706,32.3491918795294,1.0000000000000001e-11,10747008644.437342,0
