distance_m,extinction_per_m,path_loss_dB,Pr_dBm,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
2720.0,0.05,591.648,-581.648,-482.648,1e-09,0.0,1
2730.0,0.05,593.8195000000001,-583.8195000000001,-484.81950000000006,1e-09,0.0,1
2740.0,0.05,595.991,-585.991,-486.991,1e-09,0.0,1
2750.0,0.05,598.1625,-588.1625,-489.1625,1e-09,0.0,1
2760.0,0.05,600.3340000000001,-590.3340000000001,-491.33400000000006,1e-09,0.0,1
2770.0,0.05,602.5055,-592.5055,-493.5055,1e-09,0.0,1
2780.0,0.05,604.677,-594.677,-495.677,1e-09,0.0,1
2790.0,0.05,606.8485000000001,-596.8485000000001,-497.84850000000006,1e-09,0.0,1
2800.0,0.05,609.02,-599.02,-500.02,1e-09,0.0,1
2810.0,0.05,611.1915,-601.1915,-502.1915,1e-09,0.0,1
2820.0,0.05,613.363,-603.363,-504.36300000000006,1e-09,0.0,1
2830.0,0.05,615.5345,-605.5345,-506.5345,1e-09,0.0,1
2840.0,0.05,617.706,-607.706,-508.706,1e-09,0.0,1
2850.0,0.05,619.8775,-609.8775,-510.87750000000005,1e-09,0.0,1
2860.0,0.05,622.049,-612.049,-513.049,1e-09,0.0,1
2870.0,0.05,624.2205,-614.2205,-515.2205,1e-09,0.0,1
2880.0,0.05,626.392,-616.392,-517.392,1e-09,0.0,1
2890.0,0.05,628.5635,-618.5635,-519.5635,1e-09,0.0,1
2900.0,0.05,630.735,-620.735,-521.735,1e-09,0.0,1
2910.0,0.05,632.9065,-622.9065,-523.9065,1e-09,0.0,1
2920.0,0.05,635.078,-625.078,-526.078,1e-09,0.0,1
2930.0,0.05,637.2495,-627.2495,-528.2495,1e-09,0.0,1
2940.0,0.05,639.421,-629.421,-530.421,1e-09,0.0,1
2950.0,0.05,641.5925,-631.5925,-532.5925,1e-09,0.0,1
2960.0,0.05,643.764,-633.764,-534.764,1e-09,0.0,1
2970.0,0.05,645.9355,-635.9355,-536.9355,1e-09,0.0,1
2980.0,0.05,648.1070000000001,-638.1070000000001,-539.1070000000001,1e-09,0.0,1
2990.0,0.05,650.2785,-640.2785,-541.2785,1e-09,0.0,1
3000.0,0.05,652.45,-642.45,-543.45,1e-09,0.0,1
3010.0,0.05,654.6215000000001,-644.6215000000001,-545.6215000000001,1e-09,0.0,1
3020.0,0.05,656.793,-646.793,-547.793,1e-09,0.0,1
3030.0,0.05,658.9645,-648.9645,-549.9645,1e-09,0.0,1
3040.0,0.05,661.1360000000001,-651.1360000000001,-552.1360000000001,1e-09,0.0,1
3050.0,0.05,663.3075,-653.3075,-554.3075,1e-09,0.0,1
3060.0,0.05,665.479,-655.479,-556.479,1e-09,0.0,1
3070.0,0.05,667.6505000000001,-657.6505000000001,-558.6505000000001,1e-09,0.0,1
3080.0,0.05,669.822,-659.822,-560.822,1e-09,0.0,1
3090.0,0.05,671.9935,-661.9935,-562.9935,1e-09,0.0,1
3100.0,0.05,674.1650000000001,-664.1650000000001,-565.1650000000001,1e-09,0.0,1
3110.0,0.05,676.3365,-666.3365,-567.3365,1e-09,0.0,1
3120.0,0.05,678.508,-668.508,-569.508,1e-09,0.0,1
3130.0,0.05,680.6795000000001,-670.6795000000001,-571.6795000000001,1e-09,0.0,1
3140.0,0.05,682.851,-672.851,-573.851,1e-09,0.0,1
3150.0,0.05,685.0225,-675.0225,-576.0225,1e-09,0.0,1
3160.0,0.05,687.1940000000001,-677.1940000000001,-578.1940000000001,1e-09,0.0,1
