distance_m,extinction_per_m,path_loss_dB,Pr_dBm,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
3710.0,1.0,16113.53,-16103.53,-16004.53,1e-09,0.0,1
3720.0,1.0,16156.96,-16146.96,-16047.96,1e-09,0.0,1
3730.0,1.0,16200.39,-16190.39,-16091.39,1e-09,0.0,1
3740.0,1.0,16243.82,-16233.82,-16134.82,1e-09,0.0,1
3750.0,1.0,16287.25,-16277.25,-16178.25,1e-09,0.0,1
3760.0,1.0,16330.68,-16320.68,-16221.68,1e-09,0.0,1
3770.0,1.0,16374.11,-16364.11,-16265.11,1e-09,0.0,1
3780.0,1.0,16417.54,-16407.54,-16308.54,1e-09,0.0,1
3790.0,1.0,16460.97,-16450.97,-16351.970000000001,1e-09,0.0,1
3800.0,1.0,16504.4,-16494.4,-16395.4,1e-09,0.0,1
3810.0,1.0,16547.829999999998,-16537.829999999998,-16438.829999999998,1e-09,0.0,1
3820.0,1.0,16591.26,-16581.26,-16482.26,1e-09,0.0,1
3830.0,1.0,16634.69,-16624.69,-16525.69,1e-09,0.0,1
3840.0,1.0,16678.12,-16668.12,-16569.12,1e-09,0.0,1
3850.0,1.0,16721.55,-16711.55,-16612.55,1e-09,0.0,1
3860.0,1.0,16764.98,-16754.98,-16655.98,1e-09,0.0,1
3870.0,1.0,16808.41,-16798.41,-16699.41,1e-09,0.0,1
3880.0,1.0,16851.84,-16841.84,-16742.84,1e-09,0.0,1
3890.0,1.0,16895.27,-16885.27,-16786.27,1e-09,0.0,1
3900.0,1.0,16938.7,-16928.7,-16829.7,1e-09,0.0,1
3910.0,1.0,16982.13,-16972.13,-16873.13,1e-09,0.0,1
3920.0,1.0,17025.56,-17015.56,-16916.56,1e-09,0.0,1
3930.0,1.0,17068.99,-17058.99,-16959.99,1e-09,0.0,1
3940.0,1.0,17112.42,-17102.42,-17003.42,1e-09,0.0,1
3950.0,1.0,17155.85,-17145.85,-17046.85,1e-09,0.0,1
3960.0,1.0,17199.28,-17189.28,-17090.28,1e-09,0.0,1
3970.0,1.0,17242.71,-17232.71,-17133.71,1e-09,0.0,1
3980.0,1.0,17286.14,-17276.14,-17177.14,1e-09,0.0,1
3990.0,1.0,17329.57,-17319.57,-17220.57,1e-09,0.0,1
4000.0,1.0,17373.0,-17363.0,-17264.0,1e-09,0.0,1
