distance_m,alpha_Np_per_m,path_loss_dB,Pr_dBm,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
910.0,1.2566370614359172,9932.786059225464,-9902.786059225464,-9763.786059225464,0.001,0.0,1
920.0,1.2566370614359172,10041.937554381788,-10011.937554381788,-9872.937554381788,0.001,0.0,1
930.0,1.2566370614359172,10151.08904953811,-10121.08904953811,-9982.08904953811,0.001,0.0,1
940.0,1.2566370614359172,10260.240544694434,-10230.240544694434,-10091.240544694434,0.001,0.0,1
950.0,1.2566370614359172,10369.392039850758,-10339.392039850758,-10200.392039850758,0.001,0.0,1
960.0,1.2566370614359172,10478.543535007082,-10448.543535007082,-10309.543535007082,0.001,0.0,1
970.0,1.2566370614359172,10587.695030163406,-10557.695030163406,-10418.695030163406,0.001,0.0,1
980.0,1.2566370614359172,10696.84652531973,-10666.84652531973,-10527.84652531973,0.001,0.0,1
990.0,1.2566370614359172,10805.998020476054,-10775.998020476054,-10636.998020476054,0.001,0.0,1
1000.0,1.2566370614359172,10915.149515632378,-10885.149515632378,-10746.149515632378,0.001,0.0,1
1010.0,1.2566370614359172,11024.3010107887,-10994.3010107887,-10855.3010107887,0.001,0.0,1
1020.0,1.2566370614359172,11133.452505945024,-11103.452505945024,-10964.452505945024,0.001,0.0,1
1030.0,1.2566370614359172,11242.604001101348,-11212.604001101348,-11073.604001101348,0.001,0.0,1
1040.0,1.2566370614359172,11351.755496257672,-11321.755496257672,-11182.755496257672,0.001,0.0,1
1050.0,1.2566370614359172,11460.906991413996,-11430.906991413996,-11291.906991413996,0.001,0.0,1
1060.0,1.2566370614359172,11570.05848657032,-11540.05848657032,-11401.05848657032,0.001,0.0,1
1070.0,1.2566370614359172,11679.209981726644,-11649.209981726644,-11510.209981726644,0.001,0.0,1
1080.0,1.2566370614359172,11788.361476882967,-11758.361476882967,-11619.361476882967,0.001,0.0,1
1090.0,1.2566370614359172,11897.51297203929,-11867.51297203929,-11728.51297203929,0.001,0.0,1
1100.0,1.2566370614359172,12006.664467195615,-11976.664467195615,-11837.664467195615,0.001,0.0,1
1110.0,1.2566370614359172,12115.815962351939,-12085.815962351939,-11946.815962351939,0.001,0.0,1
1120.0,1.2566370614359172,12224.967457508263,-12194.967457508263,-12055.967457508263,0.001,0.0,1
1130.0,1.2566370614359172,12334.118952664587,-12304.118952664587,-12165.118952664587,0.001,0.0,1
1140.0,1.2566370614359172,12443.27044782091,-12413.27044782091,-12274.27044782091,0.001,0.0,1
1150.0,1.2566370614359172,12552.421942977235,-12522.421942977235,-12383.421942977235,0.001,0.0,1
1160.0,1.2566370614359172,12661.573438133557,-12631.573438133557,-12492.573438133557,0.001,0.0,1
1170.0,1.2566370614359172,12770.724933289881,-12740.724933289881,-12601.724933289881,0.001,0.0,1
1180.0,1.2566370614359172,12879.876428446205,-12849.876428446205,-12710.876428446205,0.001,0.0,1
1190.0,1.2566370614359172,12989.027923602529,-12959.027923602529,-12820.027923602529,0.001,0.0,1
1200.0,1.2566370614359172,13098.179418758853,-13068.179418758853,-12929.179418758853,0.001,0.0,1
1210.0,1.2566370614359172,13207.330913915177,-13177.330913915177,-13038.330913915177,0.001,0.0,1
1220.0,1.2566370614359172,13316.482409071501,-13286.482409071501,-13147.482409071501,0.001,0.0,1
1230.0,1.2566370614359172,13425.633904227823,-13395.633904227823,-13256.633904227823,0.001,0.0,1
1240.0,1.2566370614359172,13534.785399384147,-13504.785399384147,-13365.785399384147,0.001,0.0,1
1250.0,1.2566370614359172,13643.936894540471,-13613.936894540471,-13474.936894540471,0.001,0.0,1
1260.0,1.2566370614359172,13753.088389696795,-13723.088389696795,-13584.088389696795,0.001,0.0,1
1270.0,1.2566370614359172,13862.23988485312,-13832.23988485312,-13693.23988485312,0.001,0.0,1
1280.0,1.2566370614359172,13971.391380009443,-13941.391380009443,-13802.391380009443,0.001,0.0,1
1290.0,1.2566370614359172,14080.542875165767,-14050.542875165767,-13911.542875165767,0.001,0.0,1
1300.0,1.2566370614359172,14189.69437032209,-14159.69437032209,-14020.69437032209,0.001,0.0,1
1310.0,1.2566370614359172,14298.845865478414,-14268.845865478414,-14129.845865478414,0.001,0.0,1
1320.0,1.2566370614359172,14407.997360634738,-14377.997360634738,-14238.997360634738,0.001,0.0,1
1330.0,1.2566370614359172,14517.148855791062,-14487.148855791062,-14348.148855791062,0.001,0.0,1
1340.0,1.2566370614359172,14626.300350947386,-14596.300350947386,-14457.300350947386,0.001,0.0,1
1350.0,1.2566370614359172,14735.45184610371,-14705.45184610371,-14566.45184610371,0.001,0.0,1
1360.0,1.2566370614359172,14844.603341260034,-14814.603341260034,-14675.603341260034,0.001,0.0,1
1370.0,1.2566370614359172,14953.754836416358,-14923.754836416358,-14784.754836416358,0.001,0.0,1
1380.0,1.2566370614359172,15062.90633157268,-15032.90633157268,-14893.90633157268,0.001,0.0,1
1390.0,1.2566370614359172,15172.057826729004,-15142.057826729004,-15003.057826729004,0.001,0.0,1
1400.0,1.2566370614359172,15281.209321885328,-15251.209321885328,-15112.209321885328,0.001,0.0,1
1410.0,1.2566370614359172,15390.360817041652,-15360.360817041652,-15221.360817041652,0.001,0.0,1
1420.0,1.2566370614359172,15499.512312197976,-15469.512312197976,-15330.512312197976,0.001,0.0,1
1430.0,1.2566370614359172,15608.6638073543,-15578.6638073543,-15439.6638073543,0.001,0.0,1
1440.0,1.2566370614359172,15717.815302510624,-15687.815302510624,-15548.815302510624,0.001,0.0,1
1450.0,1.2566370614359172,15826.966797666946,-15796.966797666946,-15657.966797666946,0.001,0.0,1
1460.0,1.2566370614359172,15936.11829282327,-15906.11829282327,-15767.11829282327,0.001,0.0,1
1470.0,1.2566370614359172,16045.269787979594,-16015.269787979594,-15876.269787979594,0.001,0.0,1
1480.0,1.2566370614359172,16154.421283135918,-16124.421283135918,-15985.421283135918,0.001,0.0,1
1490.0,1.2566370614359172,16263.572778292242,-16233.572778292242,-16094.572778292242,0.001,0.0,1
1500.0,1.2566370614359172,16372.724273448566,-16342.724273448566,-16203.724273448566,0.001,0.0,1
1510.0,1.2566370614359172,16481.87576860489,-16451.87576860489,-16312.875768604888,0.001,0.0,1
1520.0,1.2566370614359172,16591.027263761214,-16561.027263761214,-16422.027263761214,0.001,0.0,1
1530.0,1.2566370614359172,16700.178758917536,-16670.178758917536,-16531.178758917536,0.001,0.0,1
1540.0,1.2566370614359172,16809.330254073862,-16779.330254073862,-16640.330254073862,0.001,0.0,1
1550.0,1.2566370614359172,16918.481749230185,-16888.481749230185,-16749.481749230185,0.001,0.0,1
1560.0,1.2566370614359172,17027.633244386507,-16997.633244386507,-16858.633244386507,0.001,0.0,1
1570.0,1.2566370614359172,17136.784739542833,-17106.784739542833,-16967.784739542833,0.001,0.0,1
1580.0,1.2566370614359172,17245.936234699155,-17215.936234699155,-17076.936234699155,0.001,0.0,1
1590.0,1.2566370614359172,17355.08772985548,-17325.08772985548,-17186.08772985548,0.001,0.0,1
1600.0,1.2566370614359172,17464.239225011803,-17434.239225011803,-17295.239225011803,0.001,0.0,1
1610.0,1.2566370614359172,17573.39072016813,-17543.39072016813,-17404.39072016813,0.001,0.0,1
1620.0,1.2566370614359172,17682.54221532445,-17652.54221532445,-17513.54221532445,0.001,0.0,1
1630.0,1.2566370614359172,17791.693710480777,-17761.693710480777,-17622.693710480777,0.001,0.0,1
1640.0,1.2566370614359172,17900.8452056371,-17870.8452056371,-17731.8452056371,0.001,0.0,1
1650.0,1.2566370614359172,18009.99670079342,-17979.99670079342,-17840.99670079342,0.001,0.0,1
1660.0,1.2566370614359172,18119.148195949747,-18089.148195949747,-17950.148195949747,0.001,0.0,1
1670.0,1.2566370614359172,18228.29969110607,-18198.29969110607,-18059.29969110607,0.001,0.0,1
