distance_m,FSPL_dB,rain_loss_dB,shadowing_dB,total_loss_dB,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
1240.0,108.29783378996507,0.0,5.436750300961746,113.73458409092682,12.255115952433371,1e-07,83088793.17081025,0
1250.0,108.36760034688149,0.0,3.340444983658314,111.7080453305398,14.281654712820384,1e-07,95942224.39696662,0
1260.0,108.43681098907163,0.0,1.4274842365980374,109.86429522566966,16.125404817690523,1e-07,107830564.06683227,0
1270.0,108.50547450583952,0.0,5.853211564878247,114.35868607071777,11.631013972642421,1e-07,79191674.38245927,0
1280.0,108.57359947967774,0.0,-4.755052217291404,103.81854726238633,22.171152780973856,1e-07,147476442.59469193,0
1290.0,108.64119429270534,0.0,-2.559006130998991,106.08218816170634,19.907511881653846,1e-07,132555900.42516878,0
1300.0,108.70826713285709,0.0,-3.7063037656220996,105.00196336723499,20.987736676125195,1e-07,139668436.40382153,0
1310.0,108.77482599983563,0.0,-1.5592392126230719,107.21558678721256,18.77411325614763,1e-07,125112636.09433576,0
1320.0,108.84087871083739,0.0,-5.506744590225235,103.33413412061215,22.65556592274804,1e-07,150676446.88994077,0
1330.0,108.9064329060621,0.0,2.5406037872576173,111.44703669331972,14.54266335004047,1e-07,97615728.38443856,0
1340.0,108.97149605401654,0.0,-0.8888907883950935,108.08260526562145,17.907094777738735,1e-07,119435612.15513307,0
1350.0,109.0360754566205,0.0,-5.8832251780106315,103.15285027860986,22.836849764750326,1e-07,151874504.3516606,0
1360.0,109.10017825412473,0.0,-4.062316324830166,105.03786192929456,20.951838114065623,1e-07,139431824.1240936,0
1370.0,109.16381142984852,0.0,1.2540553898007811,110.4178668196493,15.571833223710883,1e-07,104246007.75709483,0
1380.0,109.2269818147451,0.0,3.3525062715775245,112.57948808632263,13.41021195703756,1e-07,90382181.09595652,0
1390.0,109.28969609180228,0.0,7.986923566767146,117.27661965856943,8.713080384790757,1e-07,61529346.39377784,0
1400.0,109.3519608002851,0.0,11.655449864029318,121.00741066431442,4.982289379045767,1e-07,41058110.99289246,0
1410.0,109.41378233982795,0.0,1.6576377331039855,111.07142007293193,14.918279970428259,1e-07,100030012.87684068,0
1420.0,109.47516697438147,0.0,-3.9581524801274566,105.51701449425401,20.472685549106174,1e-07,136275208.16062802,0
1430.0,109.53612083602161,0.0,-8.528185122925237,101.00793571309637,24.981764330263815,1e-07,166066732.37595856,0
1440.0,109.59664992862537,0.0,1.0708458493753432,110.66749577800071,15.322204265359474,1e-07,102633518.76355551,0
1450.0,109.65676013141984,0.0,-3.251764381241304,106.40499575017854,19.584704293181645,1e-07,130433717.7541991,0
1460.0,109.71645720240912,0.0,-1.6614290407187413,108.05502816169037,17.934671881669814,1e-07,119615920.23609741,0
1470.0,109.77574678168389,0.0,-2.4483871962392323,107.32735958544465,18.662340457915533,1e-07,124379877.2089718,0
1480.0,109.83463439461951,0.0,-0.563163545665541,109.27147084895397,16.71822919440622,1e-07,111681364.16663401,0
1490.0,109.89312545496585,0.0,4.263920923150574,114.15704637811643,11.832653665243754,1e-07,80447077.10967283,0
1500.0,109.95122526783399,0.0,0.6281942697813785,110.57941953761537,15.410280505744822,1e-07,103202156.70267077,0
1510.0,110.00893903258373,0.0,-0.6345393481547532,109.37439968442897,16.615300358931222,1e-07,111011942.04584463,0
1520.0,110.0662718456158,0.0,-4.1426150113032465,105.92365683431255,20.066043209047635,1e-07,133598699.40964198,0
1530.0,110.12322870307236,0.0,-6.698731778817428,103.42449692425492,22.565203119105263,1e-07,150079362.86039603,0
1540.0,110.17981450344962,0.0,-1.9452316362933235,108.23458286715629,17.755117176203896,1e-07,118442263.4653141,0
1550.0,110.2360340501262,0.0,-0.21513020327328197,110.02090384685292,15.96879619650727,1e-07,106815307.22567953,0
1560.0,110.29189205380959,0.0,7.071719654319532,117.36361170812913,8.62608833523106,1e-07,61020507.49317135,0
1570.0,110.34739313490502,0.0,0.5210980858915434,110.86849122079656,15.12120882256363,1e-07,101337093.44434656,0
1580.0,110.40254182580884,0.0,3.9309580440922303,114.33349986990108,11.656200173459112,1e-07,79348281.54171166,0
1590.0,110.45734257312938,0.0,-1.9971823941566083,108.46016017897277,17.529539864387417,1e-07,116968918.46608372,0
1600.0,110.51179973983886,0.0,-4.739775065668098,105.77202467417077,20.217675369189422,1e-07,134596464.19400713,0
1610.0,110.56591760735733,0.0,-3.8604670489294874,106.70545055842784,19.284249484932346,1e-07,128460025.43465649,0
1620.0,110.619700377573,0.0,-2.900904258143013,107.71879611942998,18.270903923930206,1e-07,121815740.01651847,0
1630.0,110.6731521747995,0.0,8.513878929740658,119.18703110454015,6.802668938820034,1e-07,50667495.4218216,0
1640.0,110.72627704767433,0.0,-3.2855467168975445,107.44073033077679,18.5489697125834,1e-07,123636901.14261304,0
