distance_m,rain_rate_mmph,humidity_pct,visibility_km,Cn2,SNR_RF_dB,SNR_FSO_dB,SNR_THz_dB,C_RF_bps,C_FSO_bps,C_THz_bps,Eb_RF_J_per_bit,Eb_FSO_J_per_bit,Eb_THz_J_per_bit,best_channel,scenario
420.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,19.53776940958332,-43.65616162513348,14.356407485390605,130125301.19268066,62165.441101318844,1000000000.0,7.684900559955426e-10,1.6086108009274383e-07,3.1622776601683794e-11,2,worst
430.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,19.90435583206532,-45.85906213584775,14.123340625022365,132535144.19264781,37433.6944411996,1000000000.0,7.545168536931154e-10,2.6713900803213214e-07,3.1622776601683794e-11,2,worst
440.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,18.245284405493223,-48.05722572497007,13.894972650155864,121648032.25486514,22565.687522879194,1000000000.0,8.220437120634201e-10,4.43150690173347e-07,3.1622776601683794e-11,2,worst
450.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,16.202790325129882,-50.25086454142442,13.671092347638222,108332560.08829343,13617.144160351456,1000000000.0,9.230835117207402e-10,7.343683728572572e-07,3.1622776601683794e-11,2,worst
460.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,13.762785488597572,-52.440176762379025,13.451502432779108,92626338.19004902,8225.373443931163,1000000000.0,1.0796065347506434e-09,1.21575027178592e-06,3.1622776601683794e-11,2,worst
470.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,12.293425793065751,-54.62534779453526,13.236018350961729,83329084.71181107,4973.235338322918,1000000000.0,1.2000611832692554e-09,2.010763480855546e-06,3.1622776601683794e-11,2,worst
480.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,15.844394104241303,-56.806551348989075,13.02446720542983,106009479.80994762,3009.670497174897,1000000000.0,9.433118639887552e-10,3.3226228616676652e-06,3.1622776601683794e-11,2,worst
490.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,18.997439419406618,-58.983950405305194,12.816686795636798,126577448.62850069,1822.9687507290298,1000000000.0,7.900301442597067e-10,5.485557553304666e-06,3.1622776601683794e-11,2,worst
500.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,17.712783562267745,-61.157698078231846,12.612524752752165,118165665.7656874,1105.1075977541032,1000000000.0,8.462695094384828e-10,9.048892633009564e-06,3.1622776601683794e-11,2,worst
510.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,17.61454867764178,-63.327938398623246,12.41183776077932,117523996.20800534,670.4719266534199,1000000000.0,8.508900584269644e-10,1.49148675768034e-05,3.1622776601683794e-11,2,worst
520.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,13.897152236154852,-65.49480701856396,12.21449085330758,93483560.98431577,407.09313238050544,1000000000.0,1.0697067906599915e-09,2.456440358382934e-05,3.1622776601683794e-11,2,worst
530.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,16.952904974260704,-67.65843184935767,12.020356777253255,113208859.00920945,247.3610504918173,1000000000.0,8.83323097460642e-10,4.0426736465249606e-05,3.1622776601683794e-11,2,worst
540.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,15.456612055848169,-69.81893363990801,11.829315416075161,103501412.40326878,150.41153808806934,1000000000.0,9.661703901235052e-10,6.648426129480025e-05,3.1622776601683794e-11,2,worst
550.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,16.04592617641252,-71.97642650205319,11.641253265915168,107315211.79421857,91.5233431427743,1000000000.0,9.318343441538764e-10,0.00010926174303314327,3.1622776601683794e-11,2,worst
560.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,11.3747199269623,-74.13101838858915,11.456062958941516,77601415.20258762,55.72790163556735,1000000000.0,1.2886362927652576e-09,0.00017944332563237366,3.1622776601683794e-11,2,worst
570.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,17.503294253545604,-76.28281152900396,11.273642828881208,116797581.7560874,33.95419058259553,1000000000.0,8.561821100785599e-10,0.0002945144569320368,3.1622776601683794e-11,2,worst
580.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,14.308742486245634,-78.43190282733542,11.093896514337757,96115737.88975757,20.70066300866101,1000000000.0,1.0404123424063766e-09,0.00048307631479320597,3.1622776601683794e-11,2,worst
590.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,13.065620997541757,-80.57838422603677,10.91673259601913,88196497.10820977,12.628044970110837,1000000000.0,1.1338318785757252e-09,0.0007918882157664846,3.1622776601683794e-11,2,worst
600.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,12.60093552304697,-82.72234303927686,10.742064264454626,85262083.98793127,7.7079739943314936,1000000000.0,1.1728542785108896e-09,0.0012973577761619436,3.1622776601683794e-11,2,worst
610.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,13.94941372311402,-84.86386225870612,10.569809015177668,93817257.26873167,4.70747816559098,1000000000.0,1.0659019770057697e-09,0.0021242796351333883,3.1622776601683794e-11,2,worst
620.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,15.700351113071989,-87.00302083437339,10.39988836869341,105077158.9962023,2.876553345295005,1000000000.0,9.516816114491087e-10,0.0034763826008498548,3.1622776601683794e-11,2,worst
630.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,15.980942451603937,-89.13989393317922,10.232227612852341,106894016.6325544,1.758673140956202,1000000000.0,9.355060568427097e-10,0.0056861049203053935,3.1622776601683794e-11,2,worst
640.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,11.336923359277804,-91.27455317698741,10.066755565511727,77367424.71564013,1.075769562627637,1000000000.0,1.292533651824973e-09,0.009295671068787587,3.1622776601683794e-11,2,worst
650.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,14.51459537160909,-93.40706686228631,9.903404355597871,97435598.05416094,0.6583666132005689,1000000000.0,1.0263189429433544e-09,0.01518910558265739,3.1622776601683794e-11,2,worst
660.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,12.032762067209603,-95.53750016309041,9.742109220883094,81696498.18552342,0.40311086227484166,1000000000.0,1.2240426728317219e-09,0.024807071542473056,3.1622776601683794e-11,2,worst
670.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,15.484575112387319,-97.66591531859277,9.582808320969434,103682068.74126594,0.2469351709974888,1000000000.0,9.644869282994885e-10,0.040496458886780835,3.1622776601683794e-11,2,worst
680.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,11.92392456814288,-99.7923718069247,9.425442564126712,81016516.88739045,0.15133435282938482,1000000000.0,1.2343162091132084e-09,0.06607884999696041,3.1622776601683794e-11,2,worst
690.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,10.226727702431361,-101.91692650623818,9.269955446771831,70561241.75665094,0.09278596730941382,1000000000.0,1.4172086192144462e-09,0.1,3.1622776601683794e-11,2,worst
700.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,11.333730634952516,-104.03963384420575,9.1162929044973,77347665.61054276,0.056913036293604384,1000000000.0,1.2928638403066383e-09,0.1,3.1622776601683794e-11,2,worst
710.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,10.096473684737646,-106.16054593692294,8.964403173666426,69771905.6170933,0.03492375574416753,1000000000.0,1.4332416338002552e-09,0.1,3.1622776601683794e-11,2,worst
720.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,10.94219033027504,-108.27971271810281,8.814236662688046,74932246.58166227,0.02143893187662204,1000000000.0,1.3345389276567136e-09,0.1,3.1622776601683794e-11,2,worst
730.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,11.887789115462198,-110.39718205936498,8.66574583216979,80790980.406835,0.013166082930619235,1000000000.0,1.2377619320428484e-09,0.1,3.1622776601683794e-11,2,worst
740.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,10.261539625761145,-112.51299988234655,8.518885083224887,70772551.2568477,0.008088651922109991,1000000000.0,1.412977181465171e-09,0.1,3.1622776601683794e-11,2,worst
750.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,11.930334025914135,-114.62721026329325,8.373610653275904,81056532.84475924,0.004971077248611425,1000000000.0,1.2337068523708211e-09,0.1,3.1622776601683794e-11,2,worst
760.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,12.691615493249287,-116.73985553072765,8.229880518759558,85833480.40180683,0.0030563892272865755,1000000000.0,1.1650465474763035e-09,0.1,3.1622776601683794e-11,2,worst
770.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,13.173985280337249,-118.85097635673793,8.087654304191261,88882983.35427368,0.0018797706724373693,1000000000.0,1.1250747468884526e-09,0.1,3.1622776601683794e-11,2,worst
780.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,10.709953500375036,-120.96061184238044,7.946893197096784,73507136.40759827,0.0011564369678767217,1000000000.0,1.3604121298576832e-09,0.1,3.1622776601683794e-11,2,worst
790.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,14.104321624144859,-123.06879959764615,7.807559868363057,94807271.08476572,0.001,1000000000.0,1.0547714205442275e-09,0.1,3.1622776601683794e-11,2,worst
800.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,13.549185255741008,-125.17557581640057,7.669618397598498,91265841.5524742,0.001,1000000000.0,1.0957001907718564e-09,0.1,3.1622776601683794e-11,2,worst
810.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,10.87499761032062,-127.28097534667256,7.5330342031298585,74519325.25203189,0.001,1000000000.0,1.3419337824354944e-09,0.1,3.1622776601683794e-11,2,worst
820.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,9.830340333601654,-129.38503175663294,7.397773976294019,68165749.279333,0.001,1000000000.0,1.467012408096844e-09,0.1,3.1622776601683794e-11,2,worst
830.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,14.250913259362534,-131.48777739657774,7.2638056197124,95745354.04822786,0.001,1000000000.0,1.0444371008292375e-09,0.1,3.1622776601683794e-11,2,worst
840.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,13.820683940314268,-133.58924345720203,7.1310981892617065,92995584.98093171,0.001,1000000000.0,1.0753198662119768e-09,0.1,3.1622776601683794e-11,2,worst
850.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,5.445581533199999,-135.68946002442792,6.999621839479005,43423829.30893892,0.001,1000000000.0,2.302883038908195e-09,0.1,3.1622776601683794e-11,2,worst
860.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,11.860382404543145,-137.78845613102857,6.869347772158989,80619999.6884158,0.001,1000000000.0,1.2403870055381419e-09,0.1,3.1622776601683794e-11,2,worst
870.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,13.289378908054701,-139.8862598052701,6.74024818792347,89614865.62133114,0.001,1000000000.0,1.1158862908141982e-09,0.1,3.1622776601683794e-11,2,worst
880.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,6.114158722194887,-141.98289811677623,6.612296240557981,46936901.56223862,0.001,1000000000.0,2.1305198398620196e-09,0.1,3.1622776601683794e-11,2,worst
890.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,11.918311521939358,-144.07839721980312,6.485465993928585,80981476.06659193,0.001,1000000000.0,1.2348502998113906e-09,0.1,3.1622776601683794e-11,2,worst
900.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,11.703962814486445,-146.1727823940987,6.359732381305832,79645427.67646551,0.001,1000000000.0,1.2555648568580552e-09,0.1,3.1622776601683794e-11,2,worst
