distance_m,FSPL_dB,rain_loss_dB,shadowing_dB,total_loss_dB
1070.0,107.01707564042457,0.0015860277210888684,-3.800088219642325,103.21857344850334
1080.0,107.09787519645937,0.0016008504100710073,-1.35613230360225,105.74334374326719
1090.0,107.17793004553283,0.0016156730990531463,3.361232549829582,110.54077826846147
1100.0,107.25725378988486,0.0016304957880352853,-6.909281692769395,100.3496025929035
1110.0,107.33585966245352,0.0016453184770174243,1.7376945741834293,109.07519955511397
1120.0,107.413760540124,0.0016601411659995632,0.9509424093291116,108.36636309061912
1130.0,107.49096895638877,0.0016749638549817018,-2.3765998227871776,105.11604409745658
1140.0,107.5674971134498,0.0016897865439638407,-5.784231417553818,101.78495548243995
1150.0,107.6433568937926,0.0017046092329459797,0.28851803085547806,107.93357953388103
1160.0,107.71855987125872,0.0017194319219281187,-2.1179708362552097,105.60230846692544
1170.0,107.79311732164359,0.0017342546109102577,0.9307048454188158,108.72555642167332
1180.0,107.86704023284287,0.0017490772998923966,0.08740858209377152,107.95619789223653
